id;employee_id;start_date;start_time;stop_date;stop_time
37137;4;27.12.2023;07:39:20;27.12.2023;16:06:33
37138;224;27.12.2023;07:42:05;27.12.2023;16:05:05
37139;296;27.12.2023;07:42:19;27.12.2023;16:02:06
37140;274;27.12.2023;07:46:12;27.12.2023;16:02:28
37141;290;27.12.2023;07:47:55;27.12.2023;16:01:03
37142;294;27.12.2023;07:47:57;27.12.2023;16:01:16
37143;278;27.12.2023;07:47:59;27.12.2023;16:02:23
37144;291;27.12.2023;07:48:11;27.12.2023;16:00:43
37145;275;27.12.2023;07:49:17;27.12.2023;16:04:46
37146;297;27.12.2023;07:49:58;27.12.2023;16:01:32
37147;255;27.12.2023;07:50:54;27.12.2023;16:01:10
37148;295;27.12.2023;07:54:30;27.12.2023;16:04:40
37149;239;27.12.2023;07:57:13;27.12.2023;16:00:19
37150;265;27.12.2023;07:57:48;27.12.2023;16:00:38
37151;10;27.12.2023;08:02:18;27.12.2023;16:00:49
37152;275;28.12.2023;07:00:25;28.12.2023;15:01:12
37153;224;28.12.2023;07:41:11;28.12.2023;16:09:06
37154;296;28.12.2023;07:42:08;28.12.2023;16:03:21
37155;4;28.12.2023;07:44:00;28.12.2023;16:10:53
37156;291;28.12.2023;07:46:37;28.12.2023;16:02:33
37157;10;28.12.2023;07:47:26;28.12.2023;16:00:29
37158;274;28.12.2023;07:50:12;28.12.2023;16:01:47
37159;290;28.12.2023;07:51:09;28.12.2023;16:01:33
37160;294;28.12.2023;07:51:12;28.12.2023;16:00:46
37161;278;28.12.2023;07:52:26;28.12.2023;16:01:01
37162;255;28.12.2023;07:52:33;28.12.2023;17:05:27
37163;282;28.12.2023;07:53:22;28.12.2023;16:01:11
37164;246;28.12.2023;07:53:43;28.12.2023;16:01:55
37165;297;28.12.2023;07:54:12;28.12.2023;16:03:27
37166;265;28.12.2023;07:56:41;28.12.2023;16:00:54
37167;239;28.12.2023;07:56:42;28.12.2023;16:00:24
37168;295;28.12.2023;07:56:56;28.12.2023;16:01:42
37169;258;28.12.2023;09:46:29;28.12.2023;17:03:33
37170;295;29.12.2023;06:58:38;29.12.2023;15:07:59
37171;224;29.12.2023;07:37:21;29.12.2023;16:04:52
37172;274;29.12.2023;07:46:15;29.12.2023;16:03:11
37173;4;29.12.2023;07:46:23;29.12.2023;16:22:10
37174;10;29.12.2023;07:47:11;29.12.2023;16:00:37
37175;291;29.12.2023;07:49:52;29.12.2023;16:01:35
37176;294;29.12.2023;07:50:28;29.12.2023;16:02:19
37177;290;29.12.2023;07:50:30;29.12.2023;16:01:11
37178;278;29.12.2023;07:51:18;29.12.2023;16:01:28
37179;282;29.12.2023;07:52:38;29.12.2023;16:04:27
37180;246;29.12.2023;07:53:01;29.12.2023;16:03:19
37181;275;29.12.2023;07:53:51;29.12.2023;16:05:05
37182;28;29.12.2023;07:54:09;29.12.2023;08:13:02
37183;255;29.12.2023;07:54:12;29.12.2023;16:07:15
37184;297;29.12.2023;07:54:17;29.12.2023;16:02:25
37185;239;29.12.2023;07:56:22;29.12.2023;16:00:43
37186;265;29.12.2023;07:56:25;29.12.2023;15:01:21
37187;267;29.12.2023;07:57:20;29.12.2023;16:02:13
37188;3;28.12.2023;09:00:00;28.12.2023;17:00:00
37189;258;29.12.2023;09:10:03;29.12.2023;09:29:17
37190;4;2.01.2024;06:41:26;2.01.2024;15:01:54
37191;256;2.01.2024;06:41:32;2.01.2024;16:02:57
37192;271;2.01.2024;06:42:38;2.01.2024;16:03:57
37193;246;2.01.2024;06:54:16;2.01.2024;15:02:00
37194;282;2.01.2024;06:54:31;2.01.2024;15:02:05
37195;296;2.01.2024;07:35:47;2.01.2024;16:02:42
37196;224;2.01.2024;07:37:22;2.01.2024;16:06:25
37197;226;2.01.2024;07:47:58;2.01.2024;16:03:45
37198;291;2.01.2024;07:53:44;2.01.2024;16:02:51
37199;275;2.01.2024;07:55:21;2.01.2024;16:04:43
37200;269;2.01.2024;07:55:36;2.01.2024;16:03:27
37201;255;2.01.2024;07:55:40;2.01.2024;16:03:51
37202;267;2.01.2024;07:56:02;2.01.2024;16:01:23
37203;51;2.01.2024;07:56:08;2.01.2024;16:05:13
37204;28;2.01.2024;07:57:04;2.01.2024;16:02:15
37205;249;2.01.2024;07:57:07;2.01.2024;16:02:21
37206;245;2.01.2024;07:57:17;2.01.2024;16:03:34
37207;50;2.01.2024;07:57:20;2.01.2024;16:03:40
37208;295;2.01.2024;07:58:20;2.01.2024;16:05:05
37209;6;2.01.2024;08:02:06;2.01.2024;16:03:09
37210;271;3.01.2024;06:53:12;3.01.2024;16:34:40
37211;295;3.01.2024;06:57:01;3.01.2024;15:00:52
37212;246;3.01.2024;07:00:07;3.01.2024;16:29:23
37213;224;3.01.2024;07:36:32;3.01.2024;16:05:01
37214;275;3.01.2024;07:47:59;3.01.2024;16:01:59
37215;296;3.01.2024;07:48:31;3.01.2024;16:01:11
37216;282;3.01.2024;07:49:41;3.01.2024;16:02:05
37217;267;3.01.2024;07:51:10;3.01.2024;16:02:11
37218;4;3.01.2024;07:51:15;3.01.2024;16:10:46
37219;28;3.01.2024;07:51:40;3.01.2024;16:00:44
37220;6;3.01.2024;07:51:55;3.01.2024;16:03:58
37221;256;3.01.2024;07:52:00;3.01.2024;16:02:48
37222;249;3.01.2024;07:54:32;3.01.2024;16:01:19
37223;269;3.01.2024;07:55:08;3.01.2024;16:03:23
37224;255;3.01.2024;07:55:11;3.01.2024;16:03:41
37225;51;3.01.2024;07:55:22;3.01.2024;16:04:19
37226;245;3.01.2024;07:56:54;3.01.2024;16:03:28
37227;50;3.01.2024;07:56:56;3.01.2024;16:03:34
37228;291;3.01.2024;08:12:20;3.01.2024;16:16:22
37229;226;3.01.2024;11:50:31;3.01.2024;16:01:32
37230;271;4.01.2024;06:52:03;4.01.2024;16:21:43
37231;275;4.01.2024;07:00:02;4.01.2024;14:01:48
37232;224;4.01.2024;07:37:10;4.01.2024;16:05:29
37233;296;4.01.2024;07:42:54;4.01.2024;16:00:56
37234;226;4.01.2024;07:47:10;4.01.2024;16:01:53
37235;4;4.01.2024;07:48:51;4.01.2024;16:04:04
37236;249;4.01.2024;07:50:27;4.01.2024;16:01:35
37237;28;4.01.2024;07:52:09;4.01.2024;16:00:48
37238;267;4.01.2024;07:52:12;4.01.2024;16:02:23
37239;6;4.01.2024;07:52:26;4.01.2024;16:03:55
37240;282;4.01.2024;07:55:09;4.01.2024;16:01:42
37241;246;4.01.2024;07:55:18;4.01.2024;16:02:17
37242;295;4.01.2024;07:55:27;4.01.2024;16:01:16
37243;269;4.01.2024;07:56:14;4.01.2024;16:03:38
37244;255;4.01.2024;07:56:19;4.01.2024;16:03:46
37245;51;4.01.2024;07:56:52;4.01.2024;16:04:12
37246;245;4.01.2024;07:57:41;4.01.2024;16:03:31
37247;50;4.01.2024;07:57:46;4.01.2024;16:03:23
37248;291;4.01.2024;08:09:04;4.01.2024;16:14:01
37249;282;5.01.2024;06:55:32;5.01.2024;15:01:34
37250;246;5.01.2024;06:55:42;5.01.2024;15:01:43
37251;271;5.01.2024;06:58:36;5.01.2024;15:10:10
37252;4;5.01.2024;07:44:32;5.01.2024;16:02:33
37253;256;5.01.2024;07:45:03;5.01.2024;16:02:21
37254;296;5.01.2024;07:46:08;5.01.2024;16:01:32
37255;224;5.01.2024;07:47:59;5.01.2024;16:06:12
37256;226;5.01.2024;07:48:09;5.01.2024;16:02:54
37257;6;5.01.2024;07:48:45;5.01.2024;16:04:17
37258;249;5.01.2024;07:50:25;5.01.2024;16:02:46
37259;275;5.01.2024;07:52:35;5.01.2024;16:02:39
37260;269;5.01.2024;07:56:38;5.01.2024;16:05:15
37261;255;5.01.2024;07:56:42;5.01.2024;16:03:23
37262;51;5.01.2024;07:57:13;5.01.2024;16:13:55
37263;245;5.01.2024;07:57:31;5.01.2024;16:05:20
37264;50;5.01.2024;07:57:34;5.01.2024;16:05:09
37265;295;5.01.2024;07:58:52;5.01.2024;16:02:28
37266;291;5.01.2024;08:09:13;5.01.2024;16:17:14
37267;1;8.01.2024;05:47:18;8.01.2024;14:02:02
37268;224;8.01.2024;05:47:23;8.01.2024;14:06:32
37269;226;8.01.2024;05:47:28;8.01.2024;14:03:45
37270;5;8.01.2024;05:53:38;8.01.2024;14:01:06
37271;28;8.01.2024;05:54:51;8.01.2024;14:02:07
37272;265;8.01.2024;05:58:04;8.01.2024;14:03:35
37273;42;8.01.2024;05:58:39;8.01.2024;14:46:54
37274;3;8.01.2024;06:46:40;8.01.2024;16:00:37
37275;221;8.01.2024;06:47:58;8.01.2024;16:21:04
37276;217;8.01.2024;07:39:59;8.01.2024;16:03:58
37277;249;8.01.2024;07:41:35;8.01.2024;16:01:50
37278;275;8.01.2024;07:45:43;8.01.2024;16:03:20
37279;4;8.01.2024;07:47:02;8.01.2024;16:03:14
37280;256;8.01.2024;07:47:20;8.01.2024;16:03:25
37281;271;8.01.2024;07:47:25;8.01.2024;16:03:47
37282;296;8.01.2024;07:49:23;8.01.2024;16:00:54
37283;216;8.01.2024;07:50:32;8.01.2024;16:01:56
37284;255;8.01.2024;07:50:42;8.01.2024;16:02:57
37285;2;8.01.2024;07:50:56;8.01.2024;16:01:05
37286;290;8.01.2024;07:51:04;8.01.2024;16:01:40
37287;294;8.01.2024;07:51:07;8.01.2024;16:01:34
37288;297;8.01.2024;07:51:09;8.01.2024;16:02:01
37289;10;8.01.2024;07:51:46;8.01.2024;16:00:30
37290;282;8.01.2024;07:52:27;8.01.2024;16:03:41
37291;246;8.01.2024;07:53:08;8.01.2024;16:02:48
37292;267;8.01.2024;07:54:36;8.01.2024;16:01:17
37293;239;8.01.2024;07:55:43;8.01.2024;16:01:22
37294;269;8.01.2024;07:56:57;8.01.2024;16:02:40
37295;278;8.01.2024;07:57:14;8.01.2024;16:03:08
37296;285;8.01.2024;07:58:19;8.01.2024;16:04:15
37297;51;8.01.2024;07:58:25;8.01.2024;16:06:43
37298;245;8.01.2024;07:58:32;8.01.2024;15:01:04
37299;50;8.01.2024;07:58:37;8.01.2024;16:02:32
37300;295;8.01.2024;07:58:55;8.01.2024;16:03:52
37301;258;8.01.2024;07:59:30;8.01.2024;16:34:40
37302;4;9.01.2024;05:35:13;9.01.2024;14:08:10
37303;271;9.01.2024;05:36:27;9.01.2024;14:08:31
37304;224;9.01.2024;05:38:58;9.01.2024;14:07:14
37305;1;9.01.2024;05:47:20;9.01.2024;14:01:17
37306;226;9.01.2024;05:47:42;9.01.2024;12:02:16
37307;28;9.01.2024;05:57:09;9.01.2024;14:01:07
37308;5;9.01.2024;05:57:33;9.01.2024;14:00:59
37309;265;9.01.2024;05:58:10;9.01.2024;14:05:27
37310;42;9.01.2024;06:02:33;9.01.2024;15:17:56
37311;221;9.01.2024;06:40:56;9.01.2024;17:31:31
37312;3;9.01.2024;06:48:39;9.01.2024;16:01:56
37313;267;9.01.2024;06:56:10;9.01.2024;15:08:59
37314;256;9.01.2024;07:43:16;9.01.2024;16:02:02
37315;217;9.01.2024;07:43:38;9.01.2024;16:03:50
37316;296;9.01.2024;07:46:31;9.01.2024;16:01:51
37317;275;9.01.2024;07:48:26;9.01.2024;16:00:52
37318;249;9.01.2024;07:50:39;9.01.2024;16:01:40
37319;297;9.01.2024;07:50:41;9.01.2024;16:01:46
37320;216;9.01.2024;07:51:46;9.01.2024;16:03:27
37321;2;9.01.2024;07:52:05;9.01.2024;16:02:27
37322;10;9.01.2024;07:53:12;9.01.2024;16:00:57
37323;255;9.01.2024;07:53:19;9.01.2024;16:04:34
37324;290;9.01.2024;07:53:30;9.01.2024;16:01:33
37325;294;9.01.2024;07:53:33;9.01.2024;16:01:27
37326;282;9.01.2024;07:54:24;9.01.2024;16:00:44
37327;246;9.01.2024;07:55:22;9.01.2024;16:01:21
37328;285;9.01.2024;07:56:40;9.01.2024;17:42:51
37329;269;9.01.2024;07:57:26;9.01.2024;16:03:07
37330;278;9.01.2024;07:57:29;9.01.2024;16:01:08
37331;295;9.01.2024;07:57:35;9.01.2024;16:01:03
37332;51;9.01.2024;07:57:40;9.01.2024;16:13:10
37333;239;9.01.2024;07:58:13;9.01.2024;16:01:14
37334;245;9.01.2024;07:58:37;9.01.2024;16:03:00
37335;258;9.01.2024;08:01:32;9.01.2024;15:40:13
37336;50;9.01.2024;09:24:25;9.01.2024;16:02:44
37337;224;10.01.2024;05:35:39;10.01.2024;14:07:18
37338;271;10.01.2024;05:35:56;10.01.2024;16:21:10
37339;1;10.01.2024;05:46:26;10.01.2024;14:02:18
37340;226;10.01.2024;05:46:34;10.01.2024;14:03:22
37341;28;10.01.2024;05:54:28;10.01.2024;14:01:05
37342;5;10.01.2024;05:54:53;10.01.2024;14:01:15
37343;265;10.01.2024;05:58:46;10.01.2024;14:04:57
37344;42;10.01.2024;06:02:54;10.01.2024;14:50:26
37345;3;10.01.2024;06:39:13;10.01.2024;16:00:31
37346;221;10.01.2024;06:41:21;10.01.2024;17:46:48
37347;217;10.01.2024;07:44:33;10.01.2024;16:02:45
37348;275;10.01.2024;07:47:24;10.01.2024;16:02:19
37349;4;10.01.2024;07:48:13;10.01.2024;16:09:50
37350;296;10.01.2024;07:48:15;10.01.2024;16:00:51
37351;256;10.01.2024;07:49:25;10.01.2024;16:01:24
37352;274;10.01.2024;07:50:07;10.01.2024;16:05:15
37353;10;10.01.2024;07:50:44;10.01.2024;16:01:01
37354;216;10.01.2024;07:51:02;10.01.2024;16:03:02
37355;2;10.01.2024;07:51:17;10.01.2024;16:01:07
37356;290;10.01.2024;07:52:27;10.01.2024;16:01:38
37357;294;10.01.2024;07:52:29;10.01.2024;16:01:59
37358;297;10.01.2024;07:54:21;10.01.2024;16:02:36
37359;282;10.01.2024;07:54:45;10.01.2024;16:02:25
37360;285;10.01.2024;07:55:00;10.01.2024;17:18:08
37361;293;10.01.2024;07:55:07;10.01.2024;16:00:00
37362;278;10.01.2024;07:55:17;10.01.2024;16:01:45
37363;269;10.01.2024;07:55:20;10.01.2024;16:03:22
37364;239;10.01.2024;07:55:25;10.01.2024;16:01:50
37365;255;10.01.2024;07:55:42;10.01.2024;16:29:53
37366;249;10.01.2024;07:55:52;10.01.2024;16:02:06
37367;246;10.01.2024;07:56:38;10.01.2024;16:11:29
37368;51;10.01.2024;07:56:46;10.01.2024;16:10:15
37369;50;10.01.2024;07:56:52;10.01.2024;15:32:30
37370;267;10.01.2024;07:56:56;10.01.2024;16:02:30
37371;245;10.01.2024;07:57:40;10.01.2024;16:03:17
37372;295;10.01.2024;07:57:59;10.01.2024;16:02:12
37373;258;10.01.2024;08:01:24;10.01.2024;16:51:08
37374;224;11.01.2024;05:37:24;11.01.2024;14:08:09
37375;271;11.01.2024;05:38:52;11.01.2024;08:04:59
37376;1;11.01.2024;05:46:02;11.01.2024;14:01:07
37377;226;11.01.2024;05:46:12;11.01.2024;14:03:43
37378;10;11.01.2024;05:50:01;11.01.2024;14:01:00
37379;28;11.01.2024;05:52:06;11.01.2024;14:01:24
37380;5;11.01.2024;05:57:25;11.01.2024;14:00:40
37381;265;11.01.2024;05:57:44;11.01.2024;15:02:09
37382;42;11.01.2024;06:05:14;11.01.2024;15:56:56
37383;221;11.01.2024;06:38:03;11.01.2024;16:21:09
37384;3;11.01.2024;06:51:04;11.01.2024;16:00:52
37385;217;11.01.2024;07:44:57;11.01.2024;16:04:39
37386;275;11.01.2024;07:46:44;11.01.2024;16:00:40
37387;296;11.01.2024;07:48:41;11.01.2024;16:01:22
37388;290;11.01.2024;07:49:14;11.01.2024;16:02:00
37389;294;11.01.2024;07:49:17;11.01.2024;16:01:52
37390;274;11.01.2024;07:52:00;11.01.2024;16:05:19
37391;216;11.01.2024;07:52:12;11.01.2024;16:01:42
37392;2;11.01.2024;07:52:23;11.01.2024;16:01:28
37393;267;11.01.2024;07:53:35;11.01.2024;16:02:20
37394;297;11.01.2024;07:54:13;11.01.2024;16:01:36
37395;4;11.01.2024;07:55:12;11.01.2024;16:02:53
37396;249;11.01.2024;07:55:30;11.01.2024;16:03:20
37397;256;11.01.2024;07:55:57;11.01.2024;16:02:08
37398;285;11.01.2024;07:56:38;11.01.2024;16:03:27
37399;269;11.01.2024;07:56:59;11.01.2024;16:03:14
37400;278;11.01.2024;07:57:02;11.01.2024;16:02:14
37401;239;11.01.2024;07:57:34;11.01.2024;16:00:58
37402;245;11.01.2024;07:58:21;11.01.2024;16:03:00
37403;50;11.01.2024;07:58:24;11.01.2024;16:03:05
37404;246;11.01.2024;07:58:57;11.01.2024;16:00:25
37405;51;11.01.2024;07:59:11;11.01.2024;10:44:57
37406;295;11.01.2024;07:59:42;11.01.2024;16:00:46
37407;282;11.01.2024;08:00:28;11.01.2024;16:00:35
37408;258;11.01.2024;08:01:13;11.01.2024;16:44:07
37409;255;11.01.2024;08:00:00;11.01.2024;16:10:05
37410;271;11.01.2024;08:41:09;11.01.2024;16:08:13
37411;51;11.01.2024;12:13:45;11.01.2024;16:07:59
37412;271;12.01.2024;05:41:28;12.01.2024;14:43:44
37413;224;12.01.2024;05:41:46;12.01.2024;14:06:51
37414;1;12.01.2024;05:46:08;12.01.2024;14:01:10
37415;226;12.01.2024;05:49:26;12.01.2024;12:07:46
37416;10;12.01.2024;05:50:13;12.01.2024;14:00:32
37417;28;12.01.2024;05:52:42;12.01.2024;14:01:57
37418;5;12.01.2024;05:56:09;12.01.2024;14:00:48
37419;265;12.01.2024;05:58:41;12.01.2024;14:02:17
37420;42;12.01.2024;06:05:46;12.01.2024;15:48:18
37421;51;12.01.2024;06:08:21;12.01.2024;16:06:14
37422;221;12.01.2024;06:44:20;12.01.2024;16:49:09
37423;3;12.01.2024;06:50:28;12.01.2024;14:50:45
37424;217;12.01.2024;07:44:03;12.01.2024;16:03:39
37425;216;12.01.2024;07:47:50;12.01.2024;16:02:26
37426;2;12.01.2024;07:48:24;12.01.2024;16:01:10
37427;4;12.01.2024;07:48:43;12.01.2024;16:03:17
37428;256;12.01.2024;07:49:27;12.01.2024;16:02:07
37429;296;12.01.2024;07:52:14;12.01.2024;16:01:47
37430;274;12.01.2024;07:52:52;12.01.2024;16:04:21
37431;290;12.01.2024;07:53:11;12.01.2024;16:01:41
37432;294;12.01.2024;07:53:14;12.01.2024;16:01:17
37433;297;12.01.2024;07:53:28;12.01.2024;16:02:02
37434;267;12.01.2024;07:53:36;12.01.2024;16:02:20
37435;278;12.01.2024;07:53:43;12.01.2024;16:01:36
37436;255;12.01.2024;07:53:46;12.01.2024;17:33:24
37437;275;12.01.2024;07:54:48;12.01.2024;16:01:56
37438;239;12.01.2024;07:55:21;12.01.2024;16:02:14
37439;285;12.01.2024;07:55:44;12.01.2024;16:48:09
37440;269;12.01.2024;07:56:56;12.01.2024;16:02:48
37441;249;12.01.2024;07:57:42;12.01.2024;16:02:54
37442;282;12.01.2024;07:58:14;12.01.2024;16:03:00
37443;245;12.01.2024;07:58:26;12.01.2024;16:02:37
37444;50;12.01.2024;07:58:28;12.01.2024;16:02:42
37445;295;12.01.2024;07:58:38;12.01.2024;16:03:05
37446;246;12.01.2024;07:59:30;12.01.2024;16:02:31
37447;258;12.01.2024;08:01:26;12.01.2024;16:32:41
37448;271;15.01.2024;05:37:37;15.01.2024;14:14:36
37449;216;15.01.2024;05:47:58;15.01.2024;14:02:23
37450;2;15.01.2024;05:48:19;15.01.2024;14:01:42
37451;265;15.01.2024;05:58:41;15.01.2024;14:02:01
37452;239;15.01.2024;05:58:43;15.01.2024;14:01:48
37453;42;15.01.2024;06:01:53;15.01.2024;14:53:31
37454;221;15.01.2024;06:46:57;15.01.2024;16:25:47
37455;224;15.01.2024;07:36:39;15.01.2024;16:06:11
37456;274;15.01.2024;07:47:35;15.01.2024;16:04:04
37457;296;15.01.2024;07:48:04;15.01.2024;16:00:47
37458;1;15.01.2024;07:49:37;15.01.2024;16:00:55
37459;290;15.01.2024;07:49:41;15.01.2024;16:01:49
37460;294;15.01.2024;07:49:45;15.01.2024;16:01:55
37461;10;15.01.2024;07:50:09;15.01.2024;16:01:29
37462;28;15.01.2024;07:50:27;15.01.2024;16:01:01
37463;6;15.01.2024;07:51:56;15.01.2024;16:03:08
37464;275;15.01.2024;07:53:04;15.01.2024;16:01:43
37465;5;15.01.2024;07:53:14;15.01.2024;16:00:38
37466;297;15.01.2024;07:54:03;15.01.2024;16:02:17
37467;267;15.01.2024;07:55:58;15.01.2024;16:00:32
37468;256;15.01.2024;07:56:03;15.01.2024;16:02:11
37469;226;15.01.2024;07:56:40;15.01.2024;16:02:29
37470;285;15.01.2024;07:57:14;15.01.2024;17:38:43
37471;255;15.01.2024;07:57:19;15.01.2024;16:02:53
37472;295;15.01.2024;07:58:20;15.01.2024;16:01:15
37473;282;15.01.2024;07:58:34;15.01.2024;16:02:23
37474;50;15.01.2024;07:58:56;15.01.2024;16:02:46
37475;269;15.01.2024;07:58:59;15.01.2024;16:02:35
37476;246;15.01.2024;07:59:19;15.01.2024;16:03:24
37477;51;15.01.2024;07:59:26;15.01.2024;16:03:16
37478;245;15.01.2024;07:59:30;15.01.2024;16:02:40
37479;258;15.01.2024;08:00:01;15.01.2024;14:47:06
37480;278;15.01.2024;08:04:41;15.01.2024;16:02:06
37481;217;15.01.2024;10:46:21;15.01.2024;16:03:01
37482;4;16.01.2024;05:40:48;16.01.2024;14:03:26
37483;271;16.01.2024;05:42:32;16.01.2024;14:24:06
37484;216;16.01.2024;05:45:01;16.01.2024;14:01:36
37485;2;16.01.2024;05:45:30;16.01.2024;14:01:46
37486;249;16.01.2024;05:51:36;16.01.2024;14:01:52
37487;239;16.01.2024;05:58:30;16.01.2024;14:01:30
37488;265;16.01.2024;05:58:33;16.01.2024;14:02:00
37489;42;16.01.2024;06:22:11;16.01.2024;15:41:22
37490;3;16.01.2024;06:35:52;16.01.2024;16:01:16
37491;221;16.01.2024;06:44:44;16.01.2024;17:12:03
37492;278;16.01.2024;07:22:07;16.01.2024;15:34:36
37493;224;16.01.2024;07:38:42;16.01.2024;16:06:12
37494;217;16.01.2024;07:44:51;16.01.2024;16:02:37
37495;256;16.01.2024;07:45:01;16.01.2024;16:02:31
37496;296;16.01.2024;07:47:01;16.01.2024;16:01:10
37497;290;16.01.2024;07:47:21;16.01.2024;16:01:28
37498;294;16.01.2024;07:47:25;16.01.2024;16:01:41
37499;6;16.01.2024;07:48:52;16.01.2024;16:03:12
37500;297;16.01.2024;07:49:49;16.01.2024;16:02:11
37501;285;16.01.2024;07:49:59;16.01.2024;17:34:09
37502;282;16.01.2024;07:50:36;16.01.2024;16:01:35
37503;275;16.01.2024;07:50:39;16.01.2024;16:02:17
37504;246;16.01.2024;07:50:43;16.01.2024;16:01:04
37505;274;16.01.2024;07:50:55;16.01.2024;16:02:54
37506;1;16.01.2024;07:51:03;16.01.2024;16:00:33
37507;226;16.01.2024;07:52:12;16.01.2024;16:02:47
37508;10;16.01.2024;07:52:47;16.01.2024;16:00:39
37509;51;16.01.2024;07:52:50;16.01.2024;16:04:08
37510;28;16.01.2024;07:52:54;16.01.2024;16:00:55
37511;267;16.01.2024;07:54:42;16.01.2024;16:07:29
37512;5;16.01.2024;07:55:20;16.01.2024;16:00:27
37513;269;16.01.2024;07:55:47;16.01.2024;16:01:58
37514;245;16.01.2024;07:57:52;16.01.2024;16:01:50
37515;50;16.01.2024;07:57:55;16.01.2024;16:02:05
37516;295;16.01.2024;07:58:59;16.01.2024;16:03:02
37517;258;16.01.2024;08:01:37;16.01.2024;15:22:40
37518;216;17.01.2024;05:49:49;17.01.2024;14:01:09
37519;2;17.01.2024;05:50:20;17.01.2024;14:01:15
37520;249;17.01.2024;05:51:50;17.01.2024;14:01:37
37521;265;17.01.2024;05:59:10;17.01.2024;14:02:02
37522;239;17.01.2024;06:02:05;17.01.2024;14:01:44
37523;42;17.01.2024;06:48:03;17.01.2024;15:47:14
37524;221;17.01.2024;06:48:09;17.01.2024;17:12:49
37525;275;17.01.2024;06:56:17;17.01.2024;16:00:32
37526;224;17.01.2024;07:36:38;17.01.2024;16:07:03
37527;296;17.01.2024;07:46:03;17.01.2024;16:01:40
37528;217;17.01.2024;07:46:11;17.01.2024;16:01:56
37529;10;17.01.2024;07:49:38;17.01.2024;16:00:49
37530;274;17.01.2024;07:49:41;17.01.2024;16:03:19
37531;1;17.01.2024;07:49:44;17.01.2024;16:00:55
37532;28;17.01.2024;07:49:47;17.01.2024;16:01:15
37533;226;17.01.2024;07:50:04;17.01.2024;16:03:39
37534;4;17.01.2024;07:51:15;17.01.2024;16:02:13
37535;294;17.01.2024;07:51:35;17.01.2024;16:02:40
37536;290;17.01.2024;07:51:41;17.01.2024;17:15:14
37537;256;17.01.2024;07:51:50;18.01.2024;16:02:03
37538;297;17.01.2024;07:52:34;17.01.2024;17:15:04
37539;278;17.01.2024;07:54:06;17.01.2024;16:03:45
37540;269;17.01.2024;07:54:11;17.01.2024;16:03:33
37541;271;17.01.2024;07:54:21;17.01.2024;16:02:19
37542;258;17.01.2024;07:54:54;17.01.2024;16:29:32
37543;5;17.01.2024;07:55:08;17.01.2024;16:00:41
37544;6;17.01.2024;07:55:37;17.01.2024;16:02:07
37545;282;17.01.2024;07:55:45;17.01.2024;16:00:26
37546;246;17.01.2024;07:56:04;17.01.2024;16:02:02
37547;245;17.01.2024;07:56:11;17.01.2024;16:03:27
37548;50;17.01.2024;07:56:14;17.01.2024;10:01:26
37549;51;17.01.2024;07:57:19;17.01.2024;16:03:09
37550;285;17.01.2024;07:57:45;17.01.2024;18:02:09
37551;295;17.01.2024;07:58:44;17.01.2024;16:01:05
37552;255;17.01.2024;08:01:03;17.01.2024;18:03:55
37553;216;18.01.2024;05:51:46;18.01.2024;14:01:05
37554;2;18.01.2024;05:52:28;18.01.2024;14:00:59
37555;10;18.01.2024;05:53:00;18.01.2024;14:00:48
37556;265;18.01.2024;05:58:27;18.01.2024;14:02:59
37557;239;18.01.2024;05:58:33;18.01.2024;14:02:42
37558;249;18.01.2024;05:59:27;18.01.2024;14:02:36
37559;42;18.01.2024;06:03:07;18.01.2024;15:27:20
37560;3;18.01.2024;06:40:33;18.01.2024;16:00:57
37561;221;18.01.2024;06:46:16;18.01.2024;15:03:01
37562;267;18.01.2024;06:57:38;18.01.2024;15:04:35
37563;224;18.01.2024;07:40:01;18.01.2024;16:05:42
37564;217;18.01.2024;07:46:12;18.01.2024;16:02:09
37565;1;18.01.2024;07:49:26;18.01.2024;16:02:57
37566;297;18.01.2024;07:49:34;18.01.2024;16:03:08
37567;274;18.01.2024;07:49:46;18.01.2024;16:03:55
37568;226;18.01.2024;07:49:51;18.01.2024;16:03:26
37569;296;18.01.2024;07:52:09;18.01.2024;16:00:51
37570;275;18.01.2024;07:52:29;18.01.2024;16:00:19
37571;6;18.01.2024;07:52:35;18.01.2024;16:03:32
37572;5;18.01.2024;07:54:36;18.01.2024;16:02:14
37573;255;18.01.2024;07:55:10;18.01.2024;16:36:43
37574;4;18.01.2024;07:55:41;18.01.2024;16:03:50
37575;290;18.01.2024;07:55:47;18.01.2024;16:03:14
37576;294;18.01.2024;07:55:49;18.01.2024;16:03:20
37577;271;18.01.2024;07:55:54;18.01.2024;14:15:05
37578;269;18.01.2024;07:56:18;18.01.2024;16:02:36
37579;278;18.01.2024;07:56:20;18.01.2024;16:02:50
37580;282;18.01.2024;07:56:47;18.01.2024;16:00:27
37581;246;18.01.2024;07:56:50;18.01.2024;16:01:46
37582;50;18.01.2024;07:57:23;18.01.2024;16:02:30
37583;245;18.01.2024;07:57:25;18.01.2024;16:02:42
37584;285;18.01.2024;07:57:28;18.01.2024;16:03:03
37585;258;18.01.2024;07:58:16;18.01.2024;14:27:22
37586;51;18.01.2024;07:58:55;18.01.2024;16:04:03
